node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma,S
4.0,78.0,54.0,3.535822894015578,2.34163988143676,2.417949560794322,0.001,0.029,0.026,0.0759902844081361,0.1052012424912775,0.1204922959714756,0.5561473898188029
4.0,78.0,82.0,3.068957366297388,2.752337386192181,2.260345123686703,0.001,0.016,0.029,0.0759902844081361,0.0964949315291192,0.1184071982184068,0.6203781423922672
5.0,31.0,16.0,3.2850816386594315,1.1624771752476144,0.3221177964135888,0.001,0.117,0.316,0.051889643782184,0.0924214960803274,0.1146115038060175,0.6255212233605855
5.0,31.0,19.0,3.094342232996997,2.516933871033987,0.8427221384208767,0.003,0.019,0.193,0.051889643782184,0.0871735076173246,0.113576425699561,0.6186435345359109
5.0,31.0,33.0,4.272869674887931,2.85881301941639,2.217386636779111,0.001,0.011,0.036,0.051889643782184,0.0918562009872479,0.1243225449737449,0.5506573401184349
5.0,31.0,54.0,4.650406536208233,3.0304219469255056,1.6389270858901317,0.001,0.009,0.066,0.051889643782184,0.1068689734237321,0.1266833483438906,0.6263760390126053
5.0,31.0,61.0,3.123740551062588,3.5840369467876214,0.0031978725490612,0.004,0.003,0.434,0.051889643782184,0.0891321569210179,0.1143659109907029,0.5606423820784382
5.0,42.0,40.0,3.4001504079864366,2.2460425619238777,0.0878920843614609,0.001,0.029,0.491,0.0688798673947719,0.103105493269298,0.1179094665806073,0.6223902093679087
5.0,42.0,8.0,2.8322160215847427,2.0535779611180724,1.7602981423816917,0.004,0.03,0.057,0.0688798673947719,0.0840070477098317,0.1125333029396012,0.6695316471260282
5.0,42.0,9.0,3.4501774549949347,2.0798611788311363,2.576999949349901,0.001,0.036,0.017,0.0688798673947719,0.0888301295733885,0.118437332471453,0.6126357915621935
5.0,62.0,4.0,3.1130624316949955,0.9129799296221596,1.4320395494207858,0.001,0.169,0.089,0.0803981383060667,0.1111985724313533,0.1165092956979674,0.6204730541272885
