node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,32.0,69.0,2.9585278572996607,0.08070226492985769,0.23523800974288298,0.002,0.386,0.347,0.036379711435412965,0.08538682098543168,0.09978502258445669
1.0,32.0,6.0,0.6366558152186073,0.7375520228893325,1.4240095575513754,0.7,0.7,1.0,0.036379711435412965,0.055111422866497416,0.06824155750714307
1.0,32.0,70.0,0.9121494450242945,1.2411236038104234,0.21723224837691318,0.2,0.2,0.5,0.036379711435412965,0.06262816650655895,0.08176111381838418
1.0,32.0,71.0,3.7096938787627525,3.2961441052138882,0.21155524827249916,0.001,0.007,0.529,0.036379711435412965,0.06933400530149092,0.10520318248709151
1.0,32.0,72.0,1.2057067380585493,0.16961410069036115,0.055477854688403654,0.2,0.5,0.4,0.036379711435412965,0.06444643626708312,0.0822256874112627
1.0,32.0,73.0,0.9632614946008736,0.6006253155228368,0.6989933337591863,0.2,0.2,0.2,0.036379711435412965,0.07510028203716204,0.08793048159247856
1.0,32.0,74.0,1.9303088660716752,0.9342135383468205,0.3951402959518992,0.03,0.16,0.63,0.036379711435412965,0.06844470398068281,0.08899018706282613
1.0,32.0,75.0,1.511076052115799,0.7598895867626895,0.39230570348428595,0.9,0.7,0.5,0.036379711435412965,0.04870113647699295,0.06447760172137723
1.0,32.0,76.0,1.6638356416601094,1.96759381260737,2.567243022863637,0.06,0.03,0.02,0.036379711435412965,0.05425580486552483,0.0903474678645907
1.0,32.0,77.0,0.23981330908622586,0.28782196356051254,0.22670265614742854,0.6,0.6,0.3,0.036379711435412965,0.05647826481400392,0.0751234381040278
1.0,32.0,78.0,0.7239532054210195,0.4207281070723594,0.14197470225526587,0.2,0.3,0.4,0.036379711435412965,0.06229724373046741,0.0790876713711431
1.0,32.0,79.0,0.9184950152466919,0.5283448419589157,0.6357077593126336,0.15,0.22,0.76,0.036379711435412965,0.06388246728554389,0.08275319620513878
1.0,32.0,7.0,0.6880870941076711,0.1833231050117873,0.6397449334202988,0.3,0.4,0.2,0.036379711435412965,0.057962989910240105,0.07927879608126305
1.0,32.0,80.0,1.1238942512965457,0.879520203984437,1.0955228416585483,0.09,0.16,0.14,0.036379711435412965,0.05983815381503776,0.08365981595532553
1.0,32.0,81.0,4.767585851040595,2.6556303107243138,2.6533623389525616,0.001,0.015,0.018,0.036379711435412965,0.07733182903760329,0.11562599274901084
