node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,32.0,44.0,0.8998856457759007,0.6628651439471903,0.7610952349844646,0.3,0.7,0.7,0.06603461247654874,0.08770783409769743,0.09367815172232068
1.0,32.0,45.0,1.4509927075603526,0.7233891126165078,0.7685769138528984,0.9,0.7,0.8,0.06603461247654874,0.06623222834152308,0.0826242619080568
1.0,32.0,46.0,0.31077437726454354,0.5359300726908277,0.20518113502047994,0.7,0.7,0.5,0.06603461247654874,0.07396129288871939,0.08657949493413167
1.0,32.0,47.0,0.2580849123856282,0.38126423133484794,0.12311142078481713,0.6,0.6,0.5,0.06603461247654874,0.0728566184065008,0.08764712584431333
1.0,32.0,48.0,1.016908106293177,4.004096128025516,2.697951894792915,0.2,0.1,0.1,0.06603461247654874,0.06927591002067142,0.09121518837209924
1.0,32.0,49.0,2.0718730928828974,1.5954241865155814,1.0334801271089817,1.0,1.0,0.9,0.06603461247654874,0.06472592321997048,0.07114111053796233
1.0,32.0,4.0,1.3563794596908634,0.5946254855626256,0.1565944969405707,0.07,0.23,0.45,0.06603461247654874,0.07981364930272247,0.09656363839520303
1.0,32.0,50.0,0.4138236077235746,0.2061705823080119,0.7882743540994472,0.4,0.2,0.7,0.06603461247654874,0.08777160634905933,0.08611083904648717
1.0,32.0,51.0,0.2825449757843807,0.31471563082464193,0.13163581027738208,0.4,0.5,0.5,0.06603461247654874,0.06994439324992897,0.08763155841277437
1.0,32.0,52.0,2.5293374903541146,1.2736886223245933,0.384811536006521,0.007,0.11,0.309,0.06603461247654874,0.09054415242321431,0.10751430830367649
1.0,32.0,53.0,0.17656349341408153,0.21739889742153914,2.2144232179365906,0.6,0.5,0.1,0.06603461247654874,0.06642931061509327,0.084508914249321
1.0,32.0,54.0,5.892446201036155,3.8155498411414563,3.359794921740792,0.001,0.003,0.006,0.06603461247654874,0.11112200745802632,0.13511951818079934
1.0,32.0,55.0,0.9661360549945861,1.1648237711441722,0.8643448601973188,0.8,0.8,0.7,0.06603461247654874,0.05476890715108472,0.07866378935425042
1.0,32.0,56.0,0.22571318299816515,0.3641574000374334,0.012652698784715689,0.2,0.6,0.4,0.06603461247654874,0.08543870231233631,0.08843320460981813
1.0,32.0,57.0,0.9112004647499928,2.5770991309523166,0.18059310371029216,0.19,0.02,0.39,0.06603461247654874,0.08150366846775695,0.09512685318259682
1.0,32.0,58.0,0.30788194959319104,1.3097087928754938,1.0513425339639235,0.4,0.9,0.8,0.06603461247654874,0.0778103784419025,0.08748148555322113
1.0,32.0,59.0,1.7202677880536237,0.3313662408362862,0.24734159937004152,1.0,0.4,0.3,0.06603461247654874,0.06361173151805262,0.07322816976938132
1.0,32.0,5.0,1.4030700549445978,1.0030883112671956,1.3034843936933338,0.9,0.9,1.0,0.06603461247654874,0.06423991615284887,0.07550218595332821
1.0,32.0,60.0,2.270645911538222,1.745287022095454,2.1243227079960363,0.017,0.052,0.029,0.06603461247654874,0.0845124341039893,0.10481795489583981
1.0,32.0,61.0,0.5219934398992773,3.007696490143807,0.11847995461726712,0.3,0.1,0.5,0.06603461247654874,0.06888192273963328,0.0906964387397703
1.0,32.0,62.0,1.1400134813687621,0.4194623744846087,0.5186352322031768,0.12,0.28,0.68,0.06603461247654874,0.07565093996887484,0.09345121997181192
1.0,32.0,63.0,0.017819798015864738,0.44774509192001927,0.38049262904307896,0.4,0.2,0.2,0.06603461247654874,0.06929200057986154,0.08523182091732852
1.0,32.0,64.0,0.4250006381677717,0.3055671698252668,0.8755671479096904,0.5,0.5,0.8,0.06603461247654874,0.07479697900958066,0.08905974231603785
